junction_id,timestamp,day_of_week,time_of_day,traffic_volume,avg_speed,congestion_level,accident_count_recent,violation_count,illegal_parking_count,obstruction_count,weather,roadwork_flag,event_flag,police_coverage,risk_score
j003,2026-08-11 06:00:00,1,6,61,45.2,64.2,0,3,4,0,clear,0,0,1,16.4
j004,2026-08-11 06:00:00,1,6,68,40.1,61.7,0,3,5,0,clear,0,0,1,17.3
j005,2026-08-11 06:00:00,1,6,64,28.3,69.6,0,1,10,0,clear,0,0,0,24.8
j006,2026-08-11 06:00:00,1,6,40,45.0,47.7,0,3,4,0,clear,0,0,1,18.3
j007,2026-08-11 06:00:00,1,6,53,44.2,62.3,0,3,5,0,clear,0,0,0,10.7
j008,2026-08-11 06:00:00,1,6,58,41.4,50.3,0,2,4,0,rain,0,0,2,19.7
j009,2026-08-11 06:00:00,1,6,57,45.6,56.3,0,3,2,0,clear,0,0,1,7.1
j010,2026-08-11 06:00:00,1,6,60,35.8,61.3,0,1,2,0,clear,0,0,0,16.3
j011,2026-08-11 06:00:00,1,6,35,69.6,29.8,0,0,3,0,clear,0,0,0,12.4
j012,2026-08-11 06:00:00,1,6,31,60.6,29.7,0,0,3,0,clear,0,0,0,15.8
j013,2026-08-11 06:00:00,1,6,43,48.1,44.0,0,3,3,0,clear,0,0,0,8.6
j014,2026-08-11 06:00:00,1,6,73,25.6,69.7,0,4,3,0,clear,0,0,0,21.4
j015,2026-08-11 06:00:00,1,6,69,29.0,67.9,0,5,7,0,clear,0,0,0,18.6
j016,2026-08-11 06:00:00,1,6,46,46.4,54.4,0,1,4,0,clear,0,0,1,18.3
j017,2026-08-11 06:00:00,1,6,55,32.8,55.6,0,0,1,0,clear,0,0,1,15.3
j018,2026-08-11 06:00:00,1,6,63,38.0,56.8,0,4,4,0,clear,0,0,2,16.0
j001,2026-08-11 07:00:00,1,7,47,36.6,51.9,0,0,2,0,clear,0,0,2,17.9
j002,2026-08-11 07:00:00,1,7,51,52.5,45.1,0,2,2,0,clear,1,0,3,0.0
j003,2026-08-11 07:00:00,1,7,54,38.4,51.7,0,2,4,0,clear,0,1,1,14.9
j004,2026-08-11 07:00:00,1,7,61,44.9,50.6,0,4,3,0,clear,0,0,2,12.1
j005,2026-08-11 07:00:00,1,7,88,13.7,100.0,0,8,3,0,clear,0,0,1,31.6
j006,2026-08-11 07:00:00,1,7,35,58.8,33.2,0,2,4,0,rain,0,0,4,4.9
j007,2026-08-11 07:00:00,1,7,34,56.1,35.4,0,4,3,0,clear,0,0,1,4.3
j008,2026-08-11 07:00:00,1,7,46,56.3,37.1,0,1,3,0,clear,0,0,1,10.6
j009,2026-08-11 07:00:00,1,7,71,37.8,57.9,0,2,2,0,clear,0,0,1,12.1
j010,2026-08-11 07:00:00,1,7,73,24.2,74.1,0,4,2,0,clear,0,0,2,18.5
j011,2026-08-11 07:00:00,1,7,47,46.0,51.3,0,0,4,0,clear,0,0,1,12.6
j012,2026-08-11 07:00:00,1,7,37,56.6,30.8,0,2,3,0,clear,0,0,3,4.1
j013,2026-08-11 07:00:00,1,7,67,21.7,70.5,0,4,1,0,clear,0,0,3,17.6
j014,2026-08-11 07:00:00,1,7,74,18.3,79.0,0,6,2,0,clear,0,0,3,19.8
j015,2026-08-11 07:00:00,1,7,78,30.6,74.0,0,6,3,0,clear,0,0,0,31.9
j016,2026-08-11 07:00:00,1,7,46,52.2,40.2,0,0,3,0,clear,0,0,0,14.8
j017,2026-08-11 07:00:00,1,7,45,47.4,46.6,0,3,4,0,clear,0,0,1,10.2
j018,2026-08-11 07:00:00,1,7,52,41.0,55.0,0,6,3,0,clear,0,0,1,23.3
j001,2026-08-11 08:00:00,1,8,72,29.0,81.9,0,1,6,0,clear,0,0,0,17.3
j002,2026-08-11 08:00:00,1,8,83,13.3,100.0,0,5,6,0,clear,0,0,1,41.0
j003,2026-08-11 08:00:00,1,8,95,18.3,99.0,0,3,6,0,rain,0,0,1,38.7
j004,2026-08-11 08:00:00,1,8,100,11.2,100.0,0,6,10,0,rain,0,0,2,29.5
j005,2026-08-11 08:00:00,1,8,100,14.9,100.0,0,5,9,0,rain,0,0,1,37.0
j006,2026-08-11 08:00:00,1,8,76,18.8,86.5,0,3,3,0,clear,0,0,0,32.0
j007,2026-08-11 08:00:00,1,8,78,15.2,91.9,0,5,5,0,clear,0,0,0,20.2
j008,2026-08-11 08:00:00,1,8,85,12.1,100.0,0,1,7,0,clear,0,0,1,26.3
j009,2026-08-11 08:00:00,1,8,100,9.5,100.0,0,9,6,0,clear,0,0,2,28.4
j010,2026-08-11 08:00:00,1,8,100,8.3,100.0,0,6,8,0,clear,0,0,1,37.5
j011,2026-08-11 08:00:00,1,8,71,9.5,97.1,0,3,6,0,clear,0,0,1,32.0
j012,2026-08-11 08:00:00,1,8,85,5.0,100.0,0,4,7,0,clear,0,0,2,23.6
j013,2026-08-11 08:00:00,1,8,80,9.9,100.0,0,4,4,0,rain,0,0,1,31.8
j014,2026-08-11 08:00:00,1,8,97,5.0,100.0,0,4,5,0,clear,0,0,0,39.5
j015,2026-08-11 08:00:00,1,8,100,10.2,100.0,0,5,7,0,clear,0,0,2,28.8
j016,2026-08-11 08:00:00,1,8,62,28.6,76.6,0,2,3,0,clear,0,0,0,18.6
j017,2026-08-11 08:00:00,1,8,78,5.0,100.0,0,2,1,0,clear,0,0,1,27.4
j018,2026-08-11 08:00:00,1,8,95,15.9,95.2,0,4,4,0,clear,0,0,1,30.2
j001,2026-08-11 09:00:00,1,9,67,19.2,84.8,0,3,6,0,clear,0,0,3,23.7
j002,2026-08-11 09:00:00,1,9,84,19.7,97.0,0,7,8,0,clear,0,0,2,26.7
j003,2026-08-11 09:00:00,1,9,81,30.0,86.2,0,7,9,0,clear,0,0,0,28.6
j004,2026-08-11 09:00:00,1,9,99,7.5,100.0,0,6,7,0,fog,0,0,2,34.3
j005,2026-08-11 09:00:00,1,9,100,8.7,100.0,0,6,4,0,clear,0,0,0,32.5
j006,2026-08-11 09:00:00,1,9,68,15.9,88.2,1,2,5,0,rain,0,0,0,29.9
j007,2026-08-11 09:00:00,1,9,88,19.3,100.0,1,5,2,0,clear,0,0,2,27.1
j008,2026-08-11 09:00:00,1,9,84,10.3,100.0,0,4,5,0,clear,0,0,1,37.7
j009,2026-08-11 09:00:00,1,9,96,5.0,100.0,0,1,10,0,clear,0,0,0,30.6
j010,2026-08-11 09:00:00,1,9,100,10.5,100.0,0,3,7,0,clear,0,0,2,25.5
j011,2026-08-11 09:00:00,1,9,67,17.1,88.3,0,2,5,0,rain,0,0,0,21.9
j012,2026-08-11 09:00:00,1,9,72,9.1,100.0,0,2,2,0,clear,0,0,2,21.5
j013,2026-08-11 09:00:00,1,9,90,15.2,100.0,0,5,9,0,clear,0,0,2,32.5
j014,2026-08-11 09:00:00,1,9,98,16.0,100.0,0,1,3,0,clear,0,0,0,29.1
j015,2026-08-11 09:00:00,1,9,100,10.3,100.0,0,6,6,0,clear,0,0,2,26.8
j016,2026-08-11 09:00:00,1,9,76,11.7,88.1,0,2,6,0,clear,0,0,0,25.5
j017,2026-08-11 09:00:00,1,9,87,14.3,98.2,0,6,5,0,clear,0,0,0,30.6
j018,2026-08-11 09:00:00,1,9,81,11.7,100.0,0,8,3,0,clear,0,0,2,31.6
j001,2026-08-11 10:00:00,1,10,39,61.5,40.2,0,0,4,0,clear,0,0,0,8.0
j002,2026-08-11 10:00:00,1,10,52,42.1,55.5,0,4,5,0,clear,0,0,2,18.7
j003,2026-08-11 10:00:00,1,10,52,49.2,47.6,0,0,5,0,clear,0,0,0,14.3
j004,2026-08-11 10:00:00,1,10,66,23.8,76.2,1,5,4,0,rain,0,0,0,40.3
j005,2026-08-11 10:00:00,1,10,82,22.7,89.4,0,2,4,0,clear,1,0,2,30.5
j006,2026-08-11 10:00:00,1,10,20,70.1,18.0,0,1,0,0,clear,0,0,2,0.0
j007,2026-08-11 10:00:00,1,10,53,35.9,56.5,0,4,5,0,clear,0,0,2,14.8
j008,2026-08-11 10:00:00,1,10,69,26.0,82.2,0,0,4,0,clear,0,0,1,18.3
j009,2026-08-11 10:00:00,1,10,71,31.7,64.7,0,2,2,0,clear,0,0,1,12.1
j010,2026-08-11 10:00:00,1,10,69,27.3,81.5,1,3,4,0,clear,0,0,1,27.4
j011,2026-08-11 10:00:00,1,10,28,49.6,29.8,0,3,0,0,clear,0,0,0,16.8
j012,2026-08-11 10:00:00,1,10,35,53.7,40.2,0,1,4,0,clear,0,0,0,12.6
j013,2026-08-11 10:00:00,1,10,54,44.5,48.1,0,4,5,0,clear,0,0,0,21.3
j014,2026-08-11 10:00:00,1,10,61,37.2,62.1,0,4,4,1,clear,0,0,3,19.4
j015,2026-08-11 10:00:00,1,10,70,25.9,67.3,0,1,2,0,clear,0,0,1,17.7
j016,2026-08-11 10:00:00,1,10,28,60.1,26.9,0,0,3,0,clear,0,0,1,7.0
j017,2026-08-11 10:00:00,1,10,43,53.3,47.2,0,3,2,0,clear,0,0,1,15.5
j018,2026-08-11 10:00:00,1,10,69,29.2,63.4,0,4,8,0,clear,0,0,1,19.7
j001,2026-08-11 11:00:00,1,11,23,67.3,21.3,0,0,0,0,clear,0,0,1,0.7
j002,2026-08-11 11:00:00,1,11,50,44.4,49.5,0,1,2,0,clear,0,1,0,19.8
j003,2026-08-11 11:00:00,1,11,57,25.9,64.7,0,3,0,0,clear,0,0,0,26.1
j004,2026-08-11 11:00:00,1,11,73,25.2,87.2,0,3,7,0,clear,0,0,1,31.4
j005,2026-08-11 11:00:00,1,11,64,46.3,55.3,0,3,0,0,clear,0,0,1,7.2
j006,2026-08-11 11:00:00,1,11,22,64.3,22.2,0,0,2,0,clear,0,0,1,9.6
j007,2026-08-11 11:00:00,1,11,57,38.3,47.5,0,2,6,0,rain,0,0,0,24.2
j008,2026-08-11 11:00:00,1,11,45,57.0,37.5,0,1,4,1,clear,0,0,1,17.8
j009,2026-08-11 11:00:00,1,11,59,36.3,55.8,0,2,5,0,fog,0,0,0,25.1
j010,2026-08-11 11:00:00,1,11,63,30.9,65.5,0,4,6,0,clear,0,0,1,26.1
j011,2026-08-11 11:00:00,1,11,23,59.4,24.6,0,1,4,0,clear,0,0,2,0.0
j012,2026-08-11 11:00:00,1,11,30,51.2,35.8,0,2,2,0,clear,0,0,1,7.3
j013,2026-08-11 11:00:00,1,11,48,40.1,56.0,0,3,5,0,clear,0,0,1,17.6
j014,2026-08-11 11:00:00,1,11,76,28.2,62.3,0,4,6,0,clear,0,0,4,4.0
j015,2026-08-11 11:00:00,1,11,88,17.6,91.0,0,4,5,0,clear,0,1,2,19.7
j016,2026-08-11 11:00:00,1,11,24,75.4,20.6,0,1,1,1,rain,0,0,2,5.7
j017,2026-08-11 11:00:00,1,11,47,46.6,43.3,0,1,3,0,clear,0,0,2,5.6
j018,2026-08-11 11:00:00,1,11,43,40.8,38.3,0,3,1,0,clear,0,0,2,1.3
j001,2026-08-11 12:00:00,1,12,37,41.1,39.6,0,0,3,0,clear,1,0,2,16.1
j002,2026-08-11 12:00:00,1,12,31,52.6,34.8,0,0,6,0,clear,0,0,2,1.2
j003,2026-08-11 12:00:00,1,12,58,33.9,55.8,0,3,6,0,clear,0,0,0,16.3
j004,2026-08-11 12:00:00,1,12,58,42.1,50.9,0,3,1,0,clear,0,0,0,16.4
j005,2026-08-11 12:00:00,1,12,64,28.4,71.7,0,3,7,0,clear,0,0,1,12.3
j006,2026-08-11 12:00:00,1,12,36,53.7,37.2,0,2,2,0,rain,0,0,0,17.4
j007,2026-08-11 12:00:00,1,12,34,62.1,30.0,0,1,0,0,clear,0,0,1,7.0
j008,2026-08-11 12:00:00,1,12,42,56.8,41.5,0,4,0,0,clear,0,0,0,11.3
j009,2026-08-11 12:00:00,1,12,69,32.1,71.1,0,3,3,0,clear,0,0,0,25.3
j010,2026-08-11 12:00:00,1,12,64,44.5,56.7,0,6,3,0,clear,0,0,0,23.7
j011,2026-08-11 12:00:00,1,12,22,62.5,25.0,0,1,4,0,clear,0,0,1,10.7
j012,2026-08-11 12:00:00,1,12,54,55.0,44.3,0,5,4,0,clear,0,0,2,7.6
j013,2026-08-11 12:00:00,1,12,48,48.2,43.2,0,1,1,0,clear,0,0,0,7.1
j014,2026-08-11 12:00:00,1,12,77,28.3,71.7,0,2,3,0,clear,0,0,4,7.9
j015,2026-08-11 12:00:00,1,12,61,47.8,54.1,0,5,0,0,clear,0,0,1,3.9
j016,2026-08-11 12:00:00,1,12,27,57.0,29.7,0,0,1,0,clear,0,0,0,2.5
j017,2026-08-11 12:00:00,1,12,37,50.9,35.0,0,1,2,0,clear,0,0,1,13.1
j018,2026-08-11 12:00:00,1,12,68,33.4,65.8,0,2,4,0,clear,0,0,3,19.6
j001,2026-08-11 13:00:00,1,13,30,53.3,28.6,0,3,2,0,clear,0,0,1,4.4
j002,2026-08-11 13:00:00,1,13,32,63.5,26.9,0,1,2,0,clear,0,0,0,0.0
j003,2026-08-11 13:00:00,1,13,52,44.0,43.2,0,3,5,0,clear,0,0,2,19.9
j004,2026-08-11 13:00:00,1,13,66,27.8,66.7,0,3,6,0,clear,0,0,1,16.8
j005,2026-08-11 13:00:00,1,13,71,34.2,71.8,0,6,3,0,clear,0,0,1,22.0
j006,2026-08-11 13:00:00,1,13,39,60.0,38.9,0,5,4,0,rain,0,0,2,24.5
j007,2026-08-11 13:00:00,1,13,48,51.1,38.6,0,3,2,0,clear,0,0,2,3.3
j008,2026-08-11 13:00:00,1,13,51,39.6,47.1,0,1,6,0,fog,1,0,1,24.3
j009,2026-08-11 13:00:00,1,13,63,49.7,53.8,0,4,4,0,rain,0,0,2,27.9
j010,2026-08-11 13:00:00,1,13,82,12.3,96.6,0,3,7,0,clear,1,0,0,35.1
j011,2026-08-11 13:00:00,1,13,34,57.5,30.1,0,3,2,0,clear,0,0,1,13.8
j012,2026-08-11 13:00:00,1,13,55,42.1,48.1,0,1,1,0,clear,0,0,1,5.1
j013,2026-08-11 13:00:00,1,13,69,34.6,78.4,0,7,2,0,clear,0,0,0,21.4
j014,2026-08-11 13:00:00,1,13,58,49.7,54.8,0,4,8,0,clear,0,1,0,34.5
j015,2026-08-11 13:00:00,1,13,88,5.0,97.1,0,7,7,0,rain,0,0,0,42.5
j016,2026-08-11 13:00:00,1,13,20,55.3,20.7,0,1,1,0,clear,0,0,0,7.9
j017,2026-08-11 13:00:00,1,13,47,54.2,45.0,0,3,3,0,fog,0,0,1,7.9
j018,2026-08-11 13:00:00,1,13,62,30.7,66.3,0,2,5,0,clear,0,0,0,12.6
j001,2026-08-11 14:00:00,1,14,29,45.7,31.2,0,1,3,0,clear,0,0,0,16.6
j002,2026-08-11 14:00:00,1,14,58,41.4,54.2,0,3,2,0,fog,0,0,0,18.6
j003,2026-08-11 14:00:00,1,14,68,38.6,68.2,0,6,2,0,clear,0,0,0,24.0
j004,2026-08-11 14:00:00,1,14,77,34.4,69.0,0,4,4,0,rain,0,1,0,24.6
j005,2026-08-11 14:00:00,1,14,61,27.6,66.5,0,4,3,0,clear,0,0,0,27.9
j006,2026-08-11 14:00:00,1,14,27,58.5,23.6,0,0,3,0,clear,0,0,2,0.0
j007,2026-08-11 14:00:00,1,14,59,26.2,67.4,0,4,3,0,clear,0,0,0,24.9
j008,2026-08-11 14:00:00,1,14,60,43.6,61.7,0,2,2,0,clear,0,0,0,23.9
j009,2026-08-11 14:00:00,1,14,75,35.4,63.1,0,5,2,0,fog,0,0,2,12.8
j010,2026-08-11 14:00:00,1,14,85,5.0,99.9,0,5,7,0,clear,0,0,1,26.3
j011,2026-08-11 14:00:00,1,14,32,51.5,30.2,0,0,4,0,clear,0,0,4,0.0
j012,2026-08-11 14:00:00,1,14,47,45.0,50.0,0,5,6,0,clear,0,0,1,13.1
j013,2026-08-11 14:00:00,1,14,51,50.6,47.8,0,2,0,0,rain,0,0,4,8.1
j014,2026-08-11 14:00:00,1,14,51,43.5,46.4,0,1,4,0,clear,0,0,0,22.5
j015,2026-08-11 14:00:00,1,14,89,26.2,86.7,0,6,6,0,fog,0,0,0,31.8
j016,2026-08-11 14:00:00,1,14,33,52.8,30.6,0,0,2,1,clear,0,0,2,2.0
j017,2026-08-11 14:00:00,1,14,43,48.2,46.3,1,2,2,0,clear,0,0,0,18.5
j018,2026-08-11 14:00:00,1,14,60,25.7,70.3,0,0,7,0,clear,0,0,0,26.3
j001,2026-08-11 15:00:00,1,15,27,53.5,31.6,0,0,1,0,rain,0,0,1,6.0
j002,2026-08-11 15:00:00,1,15,42,50.0,40.7,0,1,1,0,clear,0,0,0,16.6
j003,2026-08-11 15:00:00,1,15,40,46.5,45.7,0,3,2,0,clear,0,0,1,8.3
j004,2026-08-11 15:00:00,1,15,56,29.9,66.2,0,3,5,0,rain,0,0,1,20.0
j005,2026-08-11 15:00:00,1,15,79,11.0,93.0,0,6,5,0,clear,0,0,2,21.3
j006,2026-08-11 15:00:00,1,15,46,34.6,55.0,0,2,4,0,clear,0,0,3,5.5
j007,2026-08-11 15:00:00,1,15,45,56.9,44.1,0,4,5,0,clear,0,0,0,22.0
j008,2026-08-11 15:00:00,1,15,68,38.9,64.8,0,1,4,0,clear,0,0,3,8.4
j009,2026-08-11 15:00:00,1,15,77,8.2,89.0,0,7,4,0,clear,0,0,0,27.7
j010,2026-08-11 15:00:00,1,15,79,33.1,65.5,0,6,4,0,rain,0,0,0,33.9
j011,2026-08-11 15:00:00,1,15,40,52.5,35.5,0,1,4,0,clear,0,0,0,14.9
j012,2026-08-11 15:00:00,1,15,34,55.4,36.4,0,2,4,0,fog,0,0,2,15.0
j013,2026-08-11 15:00:00,1,15,60,41.1,49.3,0,5,7,0,clear,0,0,1,17.6
j014,2026-08-11 15:00:00,1,15,50,42.8,55.1,0,5,1,0,rain,0,0,1,15.5
j015,2026-08-11 15:00:00,1,15,75,33.2,60.3,0,3,2,0,clear,0,0,1,13.0
j016,2026-08-11 15:00:00,1,15,41,60.7,47.4,0,1,2,0,fog,0,0,0,22.9
j017,2026-08-11 15:00:00,1,15,36,56.5,30.7,0,0,1,1,clear,0,0,2,13.6
j018,2026-08-11 15:00:00,1,15,50,37.4,55.1,0,0,2,0,clear,0,0,0,9.2
j001,2026-08-11 16:00:00,1,16,39,59.1,39.3,0,3,3,0,clear,0,0,0,8.2
j002,2026-08-11 16:00:00,1,16,45,36.5,52.1,0,1,6,0,clear,0,0,0,13.8
j003,2026-08-11 16:00:00,1,16,56,45.1,55.4,0,3,2,0,clear,0,0,1,17.5
j004,2026-08-11 16:00:00,1,16,65,34.4,57.5,0,5,4,0,clear,0,0,1,23.4
j005,2026-08-11 16:00:00,1,16,60,32.3,66.9,0,4,11,0,clear,1,0,0,28.3
j006,2026-08-11 16:00:00,1,16,43,55.6,36.2,0,2,2,0,clear,0,0,0,18.0
j007,2026-08-11 16:00:00,1,16,47,54.4,47.0,0,0,6,1,rain,0,0,0,19.8
j008,2026-08-11 16:00:00,1,16,48,48.3,49.4,0,2,4,0,clear,0,0,0,17.0
j009,2026-08-11 16:00:00,1,16,79,37.7,70.9,0,3,2,0,clear,0,0,1,20.4
j010,2026-08-11 16:00:00,1,16,67,40.3,60.7,0,0,5,0,clear,0,0,0,8.7
j011,2026-08-11 16:00:00,1,16,30,57.5,27.9,0,0,2,0,clear,0,0,1,8.4
j012,2026-08-11 16:00:00,1,16,53,52.4,45.5,0,1,0,0,clear,0,0,1,4.4
j013,2026-08-11 16:00:00,1,16,52,40.0,61.9,0,2,5,0,clear,0,0,0,21.9
j014,2026-08-11 16:00:00,1,16,68,27.3,74.8,0,1,5,0,clear,0,0,0,18.9
j015,2026-08-11 16:00:00,1,16,76,22.3,75.0,0,3,7,0,clear,0,0,0,31.2
j016,2026-08-11 16:00:00,1,16,23,66.6,21.3,0,2,2,0,rain,1,0,0,19.8
j017,2026-08-11 16:00:00,1,16,53,37.0,58.8,0,1,3,0,clear,0,0,0,21.3
j018,2026-08-11 16:00:00,1,16,56,48.3,45.2,0,2,3,0,clear,0,0,0,9.4
j001,2026-08-11 17:00:00,1,17,77,19.0,98.7,0,4,12,0,clear,0,0,0,31.8
j002,2026-08-11 17:00:00,1,17,78,10.4,100.0,0,5,4,0,clear,0,0,3,13.6
j003,2026-08-11 17:00:00,1,17,81,18.8,100.0,0,4,11,0,clear,0,0,3,28.0
j004,2026-08-11 17:00:00,1,17,98,5.0,100.0,0,4,10,0,clear,0,1,0,37.4
j005,2026-08-11 17:00:00,1,17,100,20.9,91.9,0,6,6,0,clear,0,0,2,23.5
j006,2026-08-11 17:00:00,1,17,63,37.5,68.1,0,1,4,0,clear,0,0,1,21.2
j007,2026-08-11 17:00:00,1,17,88,7.6,100.0,0,1,6,0,clear,0,0,1,33.7
j008,2026-08-11 17:00:00,1,17,86,15.0,100.0,0,2,6,0,rain,0,0,1,28.0
j009,2026-08-11 17:00:00,1,17,97,18.8,100.0,0,7,7,0,clear,0,0,2,18.8
j010,2026-08-11 17:00:00,1,17,100,5.0,100.0,0,9,7,0,clear,0,0,2,25.9
j011,2026-08-11 17:00:00,1,17,77,13.0,100.0,0,3,7,0,clear,0,0,2,24.5
j012,2026-08-11 17:00:00,1,17,83,5.6,97.3,0,7,1,0,clear,0,0,3,17.8
j013,2026-08-11 17:00:00,1,17,94,15.0,100.0,0,3,9,0,clear,0,0,1,28.6
j014,2026-08-11 17:00:00,1,17,98,5.0,100.0,0,6,8,0,clear,0,0,3,27.7
j015,2026-08-11 17:00:00,1,17,100,16.8,100.0,0,4,3,0,clear,0,0,1,24.1
j016,2026-08-11 17:00:00,1,17,65,36.3,67.3,0,3,2,0,rain,1,0,1,28.2
j017,2026-08-11 17:00:00,1,17,75,6.0,100.0,0,5,9,0,clear,0,0,1,39.4
j018,2026-08-11 17:00:00,1,17,91,11.1,95.5,0,2,9,0,rain,0,0,1,37.4
j001,2026-08-11 18:00:00,1,18,74,6.8,100.0,0,2,7,0,clear,0,0,2,30.6
j002,2026-08-11 18:00:00,1,18,79,8.8,100.0,0,7,6,0,clear,0,0,3,24.7
j003,2026-08-11 18:00:00,1,18,90,25.5,93.9,1,5,5,0,clear,0,0,0,38.5
j004,2026-08-11 18:00:00,1,18,94,9.2,100.0,0,11,6,0,clear,0,0,2,26.7
j005,2026-08-11 18:00:00,1,18,100,14.3,98.6,0,11,9,0,fog,0,0,0,44.2
j006,2026-08-11 18:00:00,1,18,78,5.0,100.0,0,3,2,1,rain,0,0,1,34.4
j007,2026-08-11 18:00:00,1,18,81,5.0,100.0,0,8,6,0,clear,0,0,2,27.6
j008,2026-08-11 18:00:00,1,18,98,10.0,100.0,0,4,6,0,clear,0,0,2,30.9
j009,2026-08-11 18:00:00,1,18,97,8.9,100.0,0,3,6,0,clear,0,0,0,31.0
j010,2026-08-11 18:00:00,1,18,100,6.6,100.0,0,2,6,0,clear,0,0,1,26.7
j011,2026-08-11 18:00:00,1,18,71,6.5,100.0,0,1,8,0,clear,0,0,0,31.7
j012,2026-08-11 18:00:00,1,18,70,9.6,100.0,0,2,11,0,clear,0,0,3,21.8
j013,2026-08-11 18:00:00,1,18,94,18.4,100.0,0,7,11,0,clear,0,0,0,48.6
j014,2026-08-11 18:00:00,1,18,100,11.4,100.0,0,4,9,0,clear,0,0,2,28.5
j015,2026-08-11 18:00:00,1,18,100,7.2,100.0,0,2,6,0,rain,0,0,0,23.9
j016,2026-08-11 18:00:00,1,18,62,20.9,82.1,0,1,2,0,clear,0,0,1,19.4
j017,2026-08-11 18:00:00,1,18,85,7.8,99.0,0,3,3,0,clear,0,0,1,26.1
j018,2026-08-11 18:00:00,1,18,94,19.6,100.0,0,2,6,0,clear,0,1,2,32.8
j001,2026-08-11 19:00:00,1,19,64,22.5,92.1,0,3,7,0,clear,1,0,2,38.7
j002,2026-08-11 19:00:00,1,19,71,18.0,84.1,0,8,6,0,clear,0,0,0,39.3
j003,2026-08-11 19:00:00,1,19,83,17.0,100.0,0,4,5,0,clear,0,0,0,30.9
j004,2026-08-11 19:00:00,1,19,100,11.0,100.0,0,6,5,0,clear,0,0,1,22.8
j005,2026-08-11 19:00:00,1,19,100,9.8,100.0,1,3,15,0,fog,0,0,1,46.6
j006,2026-08-11 19:00:00,1,19,72,12.5,100.0,0,6,3,0,clear,0,0,1,25.9
j007,2026-08-11 19:00:00,1,19,78,18.4,100.0,0,8,9,0,clear,0,0,3,16.3
j008,2026-08-11 19:00:00,1,19,95,5.2,100.0,0,2,6,0,clear,0,0,3,16.4
j009,2026-08-11 19:00:00,1,19,95,5.0,100.0,0,2,3,0,clear,0,0,1,21.0
j010,2026-08-11 19:00:00,1,19,100,9.2,100.0,0,2,2,0,clear,1,0,1,33.3
j011,2026-08-11 19:00:00,1,19,75,9.4,92.4,0,9,4,0,clear,0,0,1,37.8
j012,2026-08-11 19:00:00,1,19,72,25.5,82.0,0,4,2,0,clear,0,0,0,30.5
j013,2026-08-11 19:00:00,1,19,85,5.6,100.0,0,1,5,0,clear,0,0,1,25.5
j014,2026-08-11 19:00:00,1,19,95,9.7,100.0,1,1,7,0,clear,0,0,1,31.7
j015,2026-08-11 19:00:00,1,19,100,6.1,100.0,0,6,3,0,clear,0,0,0,32.1
j016,2026-08-11 19:00:00,1,19,79,9.5,98.1,0,4,11,0,clear,0,0,3,32.2
j017,2026-08-11 19:00:00,1,19,72,16.9,82.4,0,3,5,0,clear,0,0,0,26.7
j018,2026-08-11 19:00:00,1,19,82,6.6,95.8,0,3,8,0,clear,0,0,0,35.1
j001,2026-08-11 20:00:00,1,20,48,53.1,52.5,0,1,1,0,rain,0,0,3,7.1
j002,2026-08-11 20:00:00,1,20,33,60.8,27.9,0,2,1,0,clear,0,0,3,0.0
j003,2026-08-11 20:00:00,1,20,63,34.0,68.2,0,8,7,0,clear,0,0,1,20.2
j004,2026-08-11 20:00:00,1,20,68,27.2,72.8,0,3,7,0,clear,0,0,0,24.8
j005,2026-08-11 20:00:00,1,20,77,29.9,67.8,0,6,7,1,clear,0,1,0,38.8
j006,2026-08-11 20:00:00,1,20,46,58.1,36.9,0,2,3,0,clear,0,0,2,10.6
j007,2026-08-11 20:00:00,1,20,56,41.3,60.4,0,2,2,0,clear,0,0,1,14.6
j008,2026-08-11 20:00:00,1,20,49,39.0,53.7,0,0,2,0,clear,0,0,2,8.0
j009,2026-08-11 20:00:00,1,20,74,23.5,77.0,0,4,5,0,clear,0,0,1,23.0
j010,2026-08-11 20:00:00,1,20,63,30.2,67.2,0,1,2,0,clear,0,0,0,17.2
j011,2026-08-11 20:00:00,1,20,42,46.1,46.6,0,3,3,0,clear,0,0,0,19.3
j012,2026-08-11 20:00:00,1,20,52,32.2,58.2,0,1,3,0,clear,0,0,1,13.3
j013,2026-08-11 20:00:00,1,20,51,35.1,60.4,0,5,4,0,rain,0,0,2,15.9
j014,2026-08-11 20:00:00,1,20,55,43.5,45.6,0,2,7,0,clear,0,0,0,22.9
j015,2026-08-11 20:00:00,1,20,85,6.1,86.9,0,2,7,0,fog,0,0,3,23.0
j016,2026-08-11 20:00:00,1,20,25,68.2,20.4,0,1,0,0,clear,0,0,0,16.4
j017,2026-08-11 20:00:00,1,20,56,43.7,51.2,0,1,5,0,clear,0,0,0,6.0
j018,2026-08-11 20:00:00,1,20,49,45.1,43.8,0,2,1,0,clear,0,0,1,6.5
j001,2026-08-11 21:00:00,1,21,32,59.4,31.3,0,0,1,0,clear,0,0,0,4.3
j002,2026-08-11 21:00:00,1,21,54,43.8,51.2,0,0,1,0,clear,0,0,1,9.3
j003,2026-08-11 21:00:00,1,21,52,44.7,43.9,0,0,2,0,clear,0,0,1,5.9
j004,2026-08-11 21:00:00,1,21,57,36.9,56.6,0,4,5,0,clear,0,0,2,14.8
